4.295991216801128054e+00,-1.706312873675239983e+00
4.226385770520717067e+00,-1.176680225081864484e-01
1.862068803776320669e+00,1.117486734073394938e+00
2.655267826469632775e-01,8.109710847431019776e-01
-6.532018860217752909e+00,1.881236545435478746e-01
-3.505124193495926299e+00,-2.111913380423421915e-01
1.389607439365814878e+00,-3.421708963662004610e-01
-5.946976877362248892e+00,5.149183075312042668e-01
5.547559932563337348e+00,-8.871472194694356161e-02
6.286811715096803088e-02,5.229201282992983479e-01
1.256229605777843705e+00,1.340868812703412960e+00
-1.099646469743019273e+00,3.113492040216190859e-01
-3.034501228463353684e+00,1.399145075416828587e-01
4.184341021297056096e-01,-6.563957806475935464e-02
-5.409453695556199371e+00,-9.230355132629469717e-02
-5.229230234002519850e+00,-5.976547645180284585e-01
2.443908125852913393e+00,7.014501201610086056e-01
6.033549369833151488e+00,5.932952640926975052e-01
9.309936008054034984e-01,1.134670326830867992e+00
-2.655784919684021528e+00,-6.730674523030638623e-02
2.874153054407549313e+00,4.638901606657692273e-02
1.356158205088889845e+00,1.507359767833184261e+00
7.923317028125521411e+00,-6.091066520806944773e-01
-4.754364622589849709e+00,-7.436560549931469088e-01
-5.500986297517907353e+00,2.673950201294334472e-01
-1.723611946872811496e+00,1.747843654136198854e-01
-5.492189841888744262e+00,-5.188694136664993017e-01
6.386516677126335750e+00,-6.553535439132670559e-01
1.843988288417347743e+00,-8.589987037792139457e-01
-2.264223806090903235e+00,-4.396843613779171656e-01
-7.931266327700385865e-01,-3.888280999381883984e-01
2.293246487375978582e+00,-4.744069530004864088e-01
1.558392657673492110e+00,-9.250387311733404561e-01
3.616865725507321994e+00,3.321901490933523160e-01
-1.138826991559090729e+00,-7.574294803310999136e-01
-2.527418264912995038e-01,1.126853941241810153e+00
1.995707940282106074e+00,3.423361240457643839e-02
6.733763625990922819e+00,2.676965484150148900e-01
-1.981994505377649984e+00,2.530102798474990200e-01
-7.096300441313174723e-01,-3.344894664479821644e-01
-7.062646668929802196e+00,-1.228707658943136272e+00
-2.594173869318574521e+00,5.560326945151655709e-03
3.381298985285177139e+00,5.649937042494277417e-01
1.575076926753009143e+00,1.205244083580850889e+00
-2.799691338768524940e+00,-4.337251076398368488e-02
-7.309254587356469601e-01,-9.620898819721506179e-01
2.901972934644567181e-02,1.054289977668330325e+00
6.322084000435594930e+00,6.933171834946764145e-01
-2.297987576578136348e+00,-3.415496553512636368e-01
-8.931885088436095632e-01,-5.929066313711146563e-01
-8.204803142415986628e+00,6.064849562785121773e-01
-2.256267115849678984e+00,8.564554167285437503e-01
1.553228549891439547e+00,2.589808329238907358e-01
-7.359435211400670696e+00,4.993696366334886005e-01
8.848640014635817508e+00,-6.273541177411542380e-01
-3.237942427305752879e+00,1.164207691095519692e+00
-1.517021490448280385e+00,8.036150685806939808e-01
-8.005114360650148475e-01,-3.856524662979179952e-01
1.562923933719229663e-01,1.892698086386189749e-01
2.941363955546906883e+00,-1.247909346661445554e-02
2.269521243316365844e+00,-1.411425040283364463e-01
-5.104898681650465342e+00,-8.683848797898814365e-01
7.763576901704482225e+00,4.563132596678096120e-01
4.595525232012356298e+00,-8.419115029611611289e-01
3.433606032133499131e+00,8.631008374366120339e-01
4.575702463671776243e+00,4.493249937899264634e-01
-5.644718853373799305e+00,-1.428581887358911506e-01
-3.974909448566039227e+00,-5.385557640466924756e-01
-6.379111215182337702e+00,6.098100388522897930e-01
-2.922072059367544661e+00,-1.326752704089989132e+00
-4.490496951213736487e+00,3.850196540896126951e-01
3.774354553820947089e+00,-3.659114710617337174e-01
1.265465260523111590e+00,-1.309698076012668910e-01
2.911965820642734126e+00,1.265532197245043400e-01
4.817380513127472064e+00,-1.842576312366490388e-01
5.776746553000556617e+00,9.448046437860793678e-02
6.090845151320820605e+00,-2.555835577255188840e-01
-2.572238338036948235e+00,-1.825252541258058914e-01
2.341761143454508698e+00,-3.110775780337211027e-01
-7.823151354204544106e+00,-9.641652370691428109e-01
-4.136235870746054921e+00,-3.487803067582931904e-01
-2.463707394525834093e+00,1.533612676452819290e+00
1.442380754312464708e+00,3.680331839248529580e-01
4.544155220818338670e+00,-7.180804634809887510e-01
-5.218457052781563910e+00,-2.284642438485895433e-01
1.191845357506791103e+00,7.235199023615385139e-01
-1.915465091645458529e+00,-9.377718623126831687e-01
-8.303649932053536187e-01,1.022162405770908444e+00
-1.770860145423643894e-01,8.038544479836976508e-01
6.296978439430077401e+00,-1.554012154936028400e+00
-6.935518419380540256e-02,-3.907321626626062416e-01
2.268669876380090322e+00,-1.017252580505579873e+00
-5.488918392612393227e+00,1.154677208540471511e+00
3.788485584209781543e+00,-4.625343125033673508e-01
-1.915377353481266531e-01,1.968078777349224540e+00
5.077260622652127964e+00,8.636264688604483597e-02
-1.040018085721772900e+00,-5.390280513298611326e-02
-4.977390687952853554e+00,3.311663636808084843e-01
-2.847465653595770974e+00,-3.276553362789755286e-01
5.985433405206398660e+00,1.268768002598265943e+00
8.670946292422885282e-01,8.090730514653341476e-01
-1.822530871393310159e+00,-8.334883345235964969e-01
7.105228366098229387e+00,-5.798573769132573386e-01
-5.706872643571236026e+00,9.890586908022654944e-01
-3.239732898648477910e+00,-5.627078654256939538e-01
-4.641615536346993309e+00,8.287411672286593145e-01
-3.258241858965057247e+00,-5.575855536489244813e-01
-2.697530996543294979e+00,1.013112496840780086e-01
-6.766941368119273603e-01,-5.197624078373905832e-01
-4.896830681290529341e+00,2.825255667584186670e-01
4.336407929298861319e+00,3.278006786094092573e-01
7.581472030397391482e-01,-6.363217964936468407e-01
3.109093630785428886e+00,-2.101345701902191720e+00
-2.709299870764724449e+00,-5.168506128018622858e-01
-2.429636967984867280e+00,8.785233770291698274e-01
2.009263415990564905e+00,-5.409762018238756243e-01
-1.974497526736180619e+00,-5.242117223468489851e-01
6.811246388585604494e-01,5.508434560984427214e-02
3.046985922322312246e-01,4.793303862402403248e-01
-4.006611129343908395e+00,-4.680023148466421201e-01
8.704363349805424477e+00,-9.198408753866279541e-01
9.863026904309995402e+00,-4.295087751540201393e-01
-2.278104697311489346e+00,5.072705717959411498e-01
3.456237168635658996e+00,-1.220797774141220149e+00
1.006268223863032141e+01,5.694034317496474706e-01
2.725275341704803456e+00,-5.327273461526586124e-02
-1.540230550876626525e+00,9.485606949969481727e-01
-2.914934702445362014e+00,7.913363166248793545e-02
-4.443314682725382880e+00,-1.561265913277169570e+00
6.933482501310886947e-01,-9.034621315313512424e-01
1.787452169783098510e+00,1.941867042455902137e+00
-3.079347845945283435e+00,3.882006112884913707e-01
-8.874216091189718325e-01,2.553143585100690061e-01
2.767756881586848738e+00,-4.407593976914450651e-02
-1.046369223479419519e+00,2.011560819906480502e-01
1.359067623713605955e-01,3.360312709104903289e-02
-1.389535201566310274e+00,-2.624482772201055525e-01
3.815448569601188833e+00,-1.512517693991803913e+00
-2.557724197134321642e+00,-3.582448530958418642e-01
-6.643017945899861054e+00,6.079748977158544454e-01
-3.342767618136218921e+00,-6.686532445102185696e-01
-4.390628512308312636e+00,-1.567638994865062863e+00
-6.195478676331335199e-01,5.692289331296401800e-01
1.217139931440728295e+00,1.528822991737898707e-01
-8.374365567384465692e+00,1.776851451768610840e-02
-5.749061141144997222e+00,3.305008200900487469e-02
2.985943847763136372e+00,3.104118145910699234e-01
9.620837750746408235e-01,1.222917280115789485e+00
-1.239624299762370541e+00,3.057694976848000512e-01
-6.457772139187029081e-01,-2.998558011661480172e-01
4.503931205389870573e-01,-4.604952068190066305e-01
-1.373991950089952452e+00,-1.146799724167331780e+00
-3.319391017746545991e+00,5.888004045846908507e-01
8.941961015164913817e+00,-5.952652207506747839e-01
-4.525477379363415098e-01,3.815148463732033202e-01
-8.696162990734782383e+00,1.835191291393371671e+00
-2.162225626354699060e+00,-8.102201094986662966e-01
4.513110573292761885e+00,1.118678433277519479e+00
-4.058155141357884688e+00,3.205420174731656718e-02
-1.334088015174345276e+00,-4.701040962758050723e-01
1.714021559627880498e+00,3.673729493150247882e-01
8.195517169764631404e+00,2.562836877927873735e-01
-2.127270408950862335e-01,-1.184707164432942106e+00
-8.121548401440030762e-01,2.577453836437211820e-01
3.585362224377475204e+00,5.435838580652005425e-02
-5.260282131875497313e+00,-5.456078178125784994e-01
3.018211817676601072e+00,-1.299194179216101863e-01
8.261455451103508096e+00,4.223309965831554824e-01
3.768280113365956030e+00,5.951954171516472547e-01
3.149252604210772688e+00,-4.062711500427098610e-01
3.652973701147274266e+00,9.702821316758072356e-01
-1.905488456891060167e-01,-7.100639141301304802e-01
6.368310871682677510e-01,-2.787919656339021834e-01
-8.290887050012784698e+00,3.700216197243639815e-01
2.231406441856073286e+00,-7.109186057848173590e-01
-1.630679526850652206e+00,-1.364337536989864264e+00
-2.419066610991998378e-01,-1.160887594568161679e-01
-3.585434410599585675e+00,1.030833796376409817e+00
-1.450992565484140018e+00,-5.384699456918718985e-01
2.077973107582198775e+00,1.330057027214829601e-01
-5.159331727935974499e+00,-4.737534053241434506e-01
-1.123292240056407154e+00,1.025912206559471129e-01
1.998939070021806819e+00,6.187469329220052217e-01
1.575894337635492359e+00,-5.519091108280005376e-02
-1.214823586628171581e+00,-1.348215723821805767e+00
-4.727376862980239292e-01,9.828888448287090851e-01
-1.067081876690808251e+01,5.744380782190102730e-01
-1.326736232922191672e+00,7.596825467102865659e-01
-1.366301071902456421e+00,-5.575775135416776579e-02
5.224898234708001965e-01,-4.511806092602472229e-01
-3.527184356861057246e-01,-3.043596770560835383e-04
-1.769141999683032207e+00,3.096644183280110041e-01
-3.299017589112784865e+00,4.275534972006746898e-03
-8.136318383422654676e+00,5.253245959927838049e-01
2.635809129669054673e+00,7.663587786546426084e-02
1.493894142887242538e+00,2.704734735926405120e-01
-8.287891589571694695e+00,-9.522633421217333582e-01
1.005299647169070276e+00,1.011597861479782257e+00
1.088059692194385031e+00,1.652514879945725657e+00
-1.042950035891371918e+00,-4.517180626828036227e-01
-3.053716218489824913e-02,-2.344616437220398697e-01
3.259824914242346328e+00,-2.692080242029508130e-01
-2.065427228337824772e+00,4.502566528090855558e-01
1.299767167976069837e+00,5.524828410126072509e-01
5.074093571676112191e+00,7.652500393941358281e-02
1.686978601228322217e-01,2.987647681204268491e-01
-3.688301029290462107e+00,-2.752619578692225288e-01
3.406186264255079421e-01,1.167855214665571406e+00
1.818723297074575473e+00,1.307633908386988342e+00
-4.256859565063141559e+00,-2.520755309917254716e-01
-3.401412612211931249e-03,1.553187169059059014e-01
-2.886681652612284932e+00,-1.178903195499358958e-01
-5.461646849521220481e+00,-1.826161847283040096e+00
-2.791287018403694198e+00,2.459312174341981572e-01
-1.679500873588549936e+00,-1.221246122980912840e+00
7.116247821330738965e-01,8.782469008952203948e-01
1.438420269493462689e+00,7.818094074295385276e-01
-9.548065969600548764e-01,-3.876093006484285786e-01
3.955359197562959395e+00,6.571250736508246204e-01
1.330814581106420036e+00,6.589986662575602061e-01
1.953250665717743084e+00,-5.234819682155880116e-01
7.929250502442009463e+00,4.850524259802391214e-01
-1.136828937196066258e+00,5.455901017528597130e-01
-1.290629637407460617e+00,-5.004568217069329528e-01
-3.344641695488978161e+00,1.187082272249385229e+00
3.284384244056341107e+00,-1.096477184120017823e+00
-6.693507424186532218e-01,-1.750349859931442098e-01
3.918536375693438600e+00,-2.776642056942245640e-01
1.244904597981908001e+00,-5.636165608194594334e-01
5.646839861668713212e-01,1.007615185896870935e+00
2.739297241626404311e+00,-8.188541255261625462e-01
-9.838447439777665338e+00,-9.771650095883745168e-02
8.673873861474200586e-01,-1.641448755306741669e-01
1.082039656225088997e+01,-7.599410938778455860e-01
4.277322805586476484e+00,-8.964558330968331878e-01
-8.622317871309166382e-01,5.126492413840490897e-02
-4.097617886869765691e+00,3.660538653608612081e-01
8.410710268629028041e-01,-8.839064437594358337e-01
-2.021054689838358287e-01,7.596269955462733314e-01
3.998792892155137224e+00,2.990027431868594321e-01
9.658937987865905406e-01,-1.685532936337902132e+00
-6.439550647348093015e+00,7.548317373145011500e-01
-1.279493947155966593e-01,9.515869809800598933e-01
2.012405046136487741e+00,-3.017005362670105439e-01
-2.635731755646121055e+00,3.829842310622489365e-01
-1.425314613800409802e+00,-2.478932486353943865e-01
-1.027054041810896656e+00,-6.576906384814631412e-01
-7.666717161081716192e+00,1.096719845585901298e+00
-4.730744409466486111e+00,1.870205042376312521e-01
1.009041250941151091e+01,-1.514048040927248762e+00
-9.373696183026810402e+00,-1.259103298648552027e-01
3.824591471241394647e+00,-1.567888994201223740e+00
3.928228454673937886e+00,9.250208900706082815e-01
5.339623841604441701e-01,1.480055153048645267e-01
-6.284018717478969229e+00,6.274719634275224278e-01
-4.133752010156982237e+00,-3.337949097369221629e-01
-3.442361017591611394e-01,-6.927323105437501738e-01
-8.469147041941993415e-01,3.194992355078710156e-02
